Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Bahrain,BHR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,98.7992806351921,98.821630336125,98.8439825359202,98.8663372345778,98.8886944320978,98.9110541284801,98.9334163237249,98.9521796510412,98.9621704463084,98.9721612415756,98.9821520368428,98.9832621252058,98.9832621252058,98.9832621252058,98.9832621252058,98.9832621252058,98.9832621252058,98.9832621252058
Bahrain,BHR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.8979443202155,99.9080377390953,99.9181311579751,99.9282245768549,99.9383179957347,99.9484114146144,99.9585048334942,99.968598252374,99.9786916712538,99.9887850901336,99.9988785090134,100,100,100,100,100,100,100
Bahrain,BHR,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,22.4,..,..,..,..,23.7,..,..,..,..,25,25.2,25.4,25.6,25.8,26,26.4,..
Bangladesh,BGD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,61.5956296327088,..,..,..,..,61.8031439877725,..,..,..,..,63.0363418042722,..,..,..,..,68.8735459074661,..,..,..,..,70.7649956561969,70.2105488970643,70.7939088190512,65.6450828942286,68.3953773999732,66.965749241971,60.1262746665842,60.8457845768598
Bangladesh,BGD,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,..,..,..,..,..,0,..
Bangladesh,BGD,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.27858,38.47286,38.67043,38.87102,39.07435,39.28098,39.49035,39.70027,39.90964,34.2180245257141,34.4142127162462,34.6109077658593,34.8076036069316
Bangladesh,BGD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,55.9067022787062,55.9253224194628,55.9195044249781,55.9101392108445,55.897333024061,55.8813574294568,55.8617085212023,55.838492567862,55.8118301438606,55.7818379336461,55.748158206391,55.7110761527999,55.6713649000337,55.6296688082204,55.5854809694361,55.5394594783626,55.4912629602883,55.4412263929523
Bangladesh,BGD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,95.2150435775729,95.386981312192,95.5634015481931,95.7378765166701,95.9102933663008,96.0098753079134,96.1064091515135,96.1997685461232,96.2898549962661,96.3765613689578,96.4598683607136,96.5396609659598,96.6157701028393,96.6881124446954,96.7567130516324,96.8215143559913,96.8825303367953,97.0160055709065
Bangladesh,BGD,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,31.4,..,..,..,..,28.2,..,..,..,..,25.3,24.8,24.4,24,23.5,23.2,23,..
Barbados,BRB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,28.2125217340507,..,..,..,..,28.2458825014992,..,..,..,..,28.4794561939798,..,..,..,..,28.4828009987867,..,..,..,..,28.2168144128082,29.3034896712655,27.0335295598113,26.2302305442659,25.1830144736914,24.6862408249598,23.4591998416279,23.0801758047572
Barbados,BRB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.1,..,..,..,..,..,9.6,..
Barbados,BRB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.46935,88.46935,88.46935,88.46935,88.46935,88.46935,88.4693506083686,88.4693506083686,88.4693506083686,..
Barbados,BRB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,98.3244234586283,98.3344248775752,98.3444262965221,98.354427715469,98.3644291344159,98.3744305533628,98.3844319723097,98.3944333912566,98.4044348102036,98.4144362291505,98.4244376480974,98.4344390670443,98.4444404859912,98.4544419049381,98.464443323885,98.4744447428319,98.4844461617788,98.4944475807257
Barbados,BRB,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,8.3,..,..,..,..,8,..,..,..,..,7.9,7.9,7.9,7.9,7.8,7.8,7.8,..
Belarus,BLR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,24.5858482611095,..,..,..,..,22.6568869959596,..,..,..,..,22.6502661292655,..,..,..,..,22.8719005528036,..,..,..,..,23.3194095815656,22.9111457833362,21.6463722628796,20.5904595427973,19.7660536645136,20.0762763601327,18.8782395170299,18.7655799063811
Belarus,BLR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5,..,..,..,..,..,11.2,..
Belarus,BLR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,80.6217321397322,80.8069317285333,80.990598578682,81.1723561103944,82.5363395402821,83.8674203529207,85.1660899047886,86.4328199778581,87.6683027998955,88.8723937617005,90.0545636710756,91.2050963814473,92.3205651205498,93.4016547570151,94.4490434298034,94.4733153147193,94.4974324499365,94.5213903013651
Belarus,BLR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.2985826327519,99.3015001186944,99.3043862415367,99.3072447604585,99.086346066095,98.8346735099927,98.5805360143108,98.3239681512303,98.0649968479667,97.8036922389033,97.5393139770895,97.2720429427957,97.0021589004227,96.7297139474666,96.4547857810254,96.4644434080079,96.474183664476,96.4839711880651
Belarus,BLR,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,36.7,..,..,..,..,33.1,..,..,..,..,29.9,29.4,28.8,28.2,27.7,27.2,26.7,..
Belgium,BEL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,17.5874964252016,..,..,..,..,16.4960657238411,..,..,..,..,15.6624512189871,..,..,..,..,15.4363514574039,..,..,..,..,16.0093192335248,15.6984425660181,14.7418936525439,14.022669855411,13.2336213038739,13.5665230328776,12.8330875090711,12.8865184713072
Belgium,BEL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4,..,..,..,..,..,12.1,..
Belgium,BEL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,99.5231868439827,99.5231815417906,99.5231824391105,99.5231894519972,99.5231821847454,99.5231885421428,99.523184804421,99.5231870819666,99.5231853806577,99.5231876200555,99.5231828858639,99.5231848350789,99.5231821000557,99.5231872965737,99.523186203856,99.5231862005569,99.5231843254345,99.5231889841464
Belgium,BEL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,100.00000118722,99.9999958596247,99.9999967612437,100.000003807729,99.9999965056599,100.000002893516,99.9999991378864,100.000001426344,99.9999997168839,100.000001967011,99.9999972101375,99.9999991686911,99.9999964205645,100.000001641979,100.000000544026,100.000000540711,99.999998656605,100.000003337637
Belgium,BEL,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,37.4,..,..,..,..,34.1,..,..,..,..,31.1,30.6,30.1,29.6,29.1,28.6,28.2,..
Belize,BLZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,27.429802340104,..,..,..,..,27.1251925184233,..,..,..,..,27.8414398265816,..,..,..,..,28.2925787310042,..,..,..,..,28.2730541965825,28.8004462756898,27.4091221262169,27.2844396614662,24.421148092659,25.2168256558382,23.0656842383796,23.0118921090113
Belize,BLZ,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,..,..,..,..,..,6.8,..
Belize,BLZ,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.9037,77.89613,77.88856,77.88099,77.87345,79.39233,80.91307,82.43548,83.95941,85.5039265704001,87.0304001597184,88.5567268095959,90.082766643261
Belize,BLZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,87.4314875481823,88.0819557140109,88.7324973722178,89.3831104845485,90.0337996872725,90.6845524718499,91.3353788433258,91.9862764885025,92.6372455617964,93.2882854084398,93.937479311156,94.5876032948471,95.2385560624341,95.8901849047226,96.5422982256588,97.1755950450055,97.5845395429573,97.9925797872174
Belize,BLZ,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,40.2201360958666,..,..,..,..,38.0784716267835,..,..,..,..,39.776293240581,..,..,..,..,34.3288088985177,..,..,..,..,32.3929691623113,32.5808462339065,31.9920004396705,31.4432986543429,29.6604556737574,40.4706826318169,38.4477036582204,38.9999587632257
Benin,BEN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4,..,..,..,..,..,3,..
Benin,BEN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,1.02804,1.37558,1.80216,2.41783,3.03699,3.65974,4.28619,4.91646,5.55076,6.18906,6.83164,7.47854,8.12989,8.78572,9.60757920316045,10.2898082599533,10.9773768316344,11.0349134296055
Benin,BEN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,61.4597010883331,61.780225192069,62.110444409837,62.4598635936805,62.8017695627785,63.1357611259322,63.4621229608415,63.7811167013581,64.0925876253334,64.3961776449763,64.6923678002717,64.9812172767171,65.2627858767614,65.5367577351722,65.8044993016692,66.0656513251275,66.3202399725975,66.4147253381272
Benin,BEN,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,9.1,..,..,..,..,8.1,..,..,..,..,7.2,7.1,6.9,6.8,6.7,6.5,6.4,..
Bermuda,BMU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.7497593411712,..,..,..,..,11.6910110552035,..,..,..,..,14.8054427482806,..,..,..,..,14.7755869189994,..,..,..,..,14.6473815127597,14.8431129198767,13.9790826313443,13.4788509478601,12.8064147726534,12.4179610821468,11.6599436225998,11.646359194991
Bermuda,BMU,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.9941429050383,99.9865593310404,99.9789757570425,99.9713921830446,99.9638086090467,99.9562250350488,99.948641461051,99.9410578870531,99.9334743130552,99.9258907390573,99.9183071650594,99.9107235910615,99.9031400170636,99.9031400170636,99.9031400170636,99.9031400170636,99.9031400170636,99.9031400170636
Bermuda,BMU,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,40.2059690673873,..,..,..,..,40.0750749578279,..,..,..,..,39.7495788195725,..,..,..,..,43.0196356556158,..,..,..,..,43.961883169177,43.0717032876702,42.9322728903261,41.8819070055062,40.839673733048,39.8186387277385,37.2243639362562,37.926503204094
Bhutan,BTN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,0.6,..
Bhutan,BTN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.05589,79.14751,79.24035,79.33403,79.4288,79.52466,79.61944,79.71276,79.8070433891088,..,..,..
Bhutan,BTN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,28.5512940677806,29.1216931389348,29.6917622552117,30.2611985444565,30.8299516299005,31.3861982607832,31.8398133280191,32.2904837700353,32.7381023991199,33.1818531086363,33.6221258529616,34.0588222084035,34.4884688436605,34.9106872645578,35.3253453131239,35.7239651490472,35.9973189576214,36.1631110705627
Bhutan,BTN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,82.7364260885696,83.9412113666338,85.0307652514122,86.0974220089552,87.1406290040046,88.1541935412654,89.0987061921143,90.0251129780093,90.9332466110286,91.8226996330491,92.6935368053338,93.5456264326703,94.3780959436813,95.1911810922059,95.9852234633137,96.8125041768712,97.2076254256019,97.2333833352482
Bhutan,BTN,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,23.9526794872488,..,..,..,..,24.6725723928815,..,..,..,..,26.2544413947557,..,..,..,..,29.3956430013118,..,..,..,..,29.5728098986586,27.9042043928553,26.3902438849335,26.0904689724638,24.8188293201879,22.4763999240855,21.3866041028025,21.5689865956858
Bolivia,BOL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.9,..,..,..,..,..,4.8,..
Bolivia,BOL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2913324143628,25.3220026470534,25.3525843189488,25.3828990744977
Bolivia,BOL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,79.4790439220829,80.3905223509619,81.2753772257619,82.1462298397199,83.0070545471518,83.8571594919272,84.6976338085531,85.5274711477464,86.3476961746842,87.154791141575,87.9136450484754,88.6618992928005,89.3995873136357,90.1129125248234,90.8089331468523,91.4968326985399,92.1768992020207,92.8487351793025
Bolivia,BOL,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.3525578052722,..,..,..,..,29.3396139098119,..,..,..,..,33.1722601843176,..,..,..,..,33.772121067202,..,..,..,..,32.3001560924824,34.1918664789545,31.7732597083639,30.4462307541208,28.7773251270833,29.62283838547,27.5944670874007,27.7476689647337
Bosnia and Herzegovina,BIH,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.3,..,..,..,..,..,6.4,..
Bosnia and Herzegovina,BIH,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.95104,96.9516,96.95269,96.95435,96.95656,96.95931,97.1465414580279,97.1550195368906,97.1638030400127,..
Bosnia and Herzegovina,BIH,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,87.3499776009444,87.4727234671149,87.5946216945052,87.7155846456158,87.8356939170416,87.9548252825932,88.0730321717257,88.1903683108231,88.3067599352738,88.4222158603459,88.5367330429031,88.6503365798738,88.7022923556018,88.7976801129891,88.8171851442859,88.8251276085221,88.833356201408,88.8418949003658
Bosnia and Herzegovina,BIH,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,97.2696997928918,97.2215557195417,97.1708111486966,97.1174140528859,97.0613964853415,97.0027067026911,96.9413778948373,96.8773979713757,96.8107521056587,96.7414514876631,96.6694948466335,96.5948668245824,96.4500304383974,96.3520022855108,96.1681279465937,96.1598440894736,96.151261804966,96.1423560850213
Bosnia and Herzegovina,BIH,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,47.7,..,..,..,..,44.3,..,..,..,..,41.7,41.2,40.7,40.2,39.7,39.4,38.9,..
Botswana,BWA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,25.4354308255046,..,..,..,..,24.986308924609,..,..,..,..,25.3018243731194,..,..,..,..,25.0737269309676,..,..,..,..,25.724720717595,24.5921145917485,24.8540389372008,24.874259310378,24.1512777920262,24.3302579595546,23.6312674185731,23.094386181065
Botswana,BWA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,..,8.4,..
Botswana,BWA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
